658177.4064726555	4816651.442017429
658176.7964771013	4816653.97191766
658173.136540791	4816656.531834473
658164.4966618692	4816672.591228105
658162.2166620394	4816687.750621923
658147.9368771843	4816709.129831134
658146.266889223	4816716.169553255
658145.8568845444	4816720.539377331
658148.0268265322	4816726.009140941
658141.6469257778	4816734.428833799
658133.9870621436	4816738.718703326
658129.4971290932	4816745.718443209
658138.4068589124	4816779.187023255
658140.326799504	4816786.736703735
658145.0066953158	4816791.416485629
658149.9665921112	4816793.756360753
658150.0065811819	4816797.226219063
658145.5066603039	4816800.076128507
658139.2967769365	4816801.426109301
658138.2267853897	4816805.70594099
658139.4367432089	4816812.105672129
658138.1567344384	4816823.695205939
658146.2765107842	4816846.454228621
658154.9363138756	4816856.323774747
658163.3261373771	4816861.023534283
658168.7660043525	4816870.403119071
658168.4359940505	4816876.152886003
658155.9662074341	4816886.042554585
658155.0861770578	4816902.371892116
658142.4763692512	4816920.531223442
658133.0564643161	4816950.790041587
658132.1364458758	4816963.319534748
658134.0763662679	4816977.708935076
658141.2361915372	4816990.078388171
658141.6461343115	4817007.007693939
658150.8458558337	4817041.376235796
658157.0457093349	4817050.355832412
658155.1457053772	4817064.405269519
658156.8556515498	4817071.504969637
658168.0254013811	4817082.974435557
658169.5153435584	4817092.874022673
658168.2253319519	4817105.533512676
658162.5553989301	4817120.332940592
658161.245392614	4817131.302500137
658164.3352971347	4817143.531982688
658168.1452044384	4817149.981696706
658174.1050789177	4817153.381522811
658176.6150155325	4817158.431301839
658174.6550474068	4817160.52122833
658154.3154172006	4817169.210991322
658145.9455458256	4817180.910561973
658145.9955253345	4817187.600288097
658133.9457226538	4817200.169844336
658141.6954819218	4817231.238529648
658138.5654529665	4817262.217281826
658139.055290334	4817314.86512757
658139.3451033291	4817377.272575104
658129.0352420274	4817398.471768663
658130.805192808	4817403.611548116
658126.5752484468	4817412.711200957
658127.7752053471	4817419.580913419
658125.6952189484	4817428.800548754
658116.0153803534	4817437.930231584
658100.0156445884	4817453.889672211
658098.2956350471	4817468.749075133
658100.3055746885	4817476.058765096
658098.435594958	4817481.518552646
658088.5457621735	4817490.048261549
658067.7561470661	4817496.548116822
658061.7162417356	4817504.347833065
658055.8063142245	4817518.937271282
658042.7465133902	4817537.676581545
658040.7364823198	4817561.765608478
658038.5065166078	4817564.885494116
658029.7466824211	4817566.385483446
658021.7968247508	4817570.495361591
658019.9768389202	4817577.875071175
658019.6967978578	4817593.864419328
658018.4868100984	4817597.664270797
658010.746932668	4817607.223924821
657996.1871947588	4817614.323719497
657987.4173410566	4817622.573433427
657987.0273238896	4817631.123086257
657992.2371962362	4817640.212684716
657993.7139963105	4817659.883168913
657996.7870498315	4817660.221840316
657997.1170247969	4817666.641576199
658015.4566244773	4817681.85084826
658030.2963060439	4817692.32033349
658029.6562890003	4817702.419924326
658017.8364730747	4817718.079353397
658012.3265418877	4817731.238847767
658006.156609235	4817749.238147864
658017.336280399	4817787.726509732
658023.3961061207	4817807.235677343
658028.7759676351	4817818.985165956
658043.5556463099	4817830.764598503
658064.8151822307	4817848.373755359
658066.6951135588	4817859.483290341
658058.3852437845	4817870.232898967
658049.7653933885	4817876.362699107
658039.6655587696	4817886.892327018
658034.6356222357	4817898.711873843
658036.9555508328	4817907.721491613
658045.1253670075	4817916.451087601
658068.9348477251	4817936.110145715
658078.8446175398	4817949.069558377
658084.0721230211	4817959.254869596
658090.0043442714	4817968.528698502
658100.7041174638	4817975.118366682
658107.2939826459	4817977.388235414
658127.0535821574	4817983.247880976
658140.0433023342	4817992.737417667
658156.8529285397	4818009.026654134
658164.2527584081	4818018.176237227
658187.1622801845	4818029.675634297
658194.4121198037	4818036.355318509
658195.32207897	4818044.374985982
658190.4321355397	4818057.544475954
658189.4520878086	4818080.563541017
658191.1520208754	4818092.273052436
658207.7816207975	4818118.761873076
658221.5512969662	4818138.300994706
658236.2709823123	4818148.140506759
658247.8207305893	4818157.620052416
658248.840681056	4818167.889626593
658245.3607231241	4818176.659288499
658247.5106326036	4818193.408591229
658254.2704834042	4818199.558300633
658265.4302513375	4818204.928016527
658284.2098784051	4818207.697793821
658326.5790407338	4818212.897334921
658336.5888215005	4818221.476926316
658352.3884824602	4818232.546381674
658356.3783877401	4818238.416118489
658359.5082913097	4818250.765595979
658359.1482604438	4818263.795065151
658365.1881069731	4818276.214522868
658368.1179899941	4818296.913659433
658372.4578677953	4818310.003099351
658381.6876709089	4818316.042798861
658386.0775671528	4818322.422512943
658393.9073769912	4818335.581929776
658397.5272443937	4818357.031032078
658404.9570677948	4818368.150534133
658413.1268990407	4818371.600345325
658417.8967710461	4818383.8298178
658430.4364653213	4818405.258869474
658438.0562836751	4818416.81835251
658455.4059123235	4818428.677767178
658459.7858038152	4818436.73741234
658471.3155332097	4818452.86668597
658491.5850796711	4818473.465726272
658499.5649052471	4818480.155406225
658501.2148541667	4818486.785125813
658504.1147470374	4818504.254395339
658502.1347384793	4818520.413746066
658507.3945599389	4818546.712640399
658506.8745428611	4818556.112259398
658512.2744109731	4818565.431847256
658521.8041751424	4818582.881078478
658533.5238817055	4818605.530084796
658551.9935067748	4818611.159747416
658587.8428121347	4818610.699557467
658625.8420839214	4818607.369473008
658633.0719334205	4818610.789291092
658649.5815895912	4818618.848865653
658676.5910273312	4818631.828177962
658680.6409426709	4818633.938068246
658699.4805409745	4818646.287454182
658705.6403902572	4818656.946982488
658707.2403485529	4818660.656821705
658704.8003744336	4818668.006535063
658698.9204838009	4818669.716499568
658681.4507973767	4818678.44624417
658660.6811513042	4818695.525667654
658643.3913850429	4818730.624333304
658625.4416437511	4818761.553173977
658609.8718857466	4818782.332414959
658606.4619075175	4818797.661808501
658610.9417712858	4818814.561091701
658615.6716492637	4818824.980638468
658624.4614347152	4818840.089969526
658619.191452431	4818869.168811961
658622.2513486398	4818884.478168614
658620.5713056638	4818910.527113549
658626.3411146321	4818937.755967512
658636.8508456883	4818959.994997155
658640.9507374973	4818969.834571289
658647.2705326257	4818998.183375841
658656.8502214197	4819041.261559685
658681.3696987296	4819057.310761505
658722.1988277914	4819084.129427483
658749.0582446589	4819105.348404228
658754.6581107631	4819114.068015337
658759.0180037654	4819121.797674132
658755.8579739898	4819153.166410386
658760.7678351002	4819168.115771174
658781.4873628309	4819192.164667427
658790.6271394577	4819208.003967178
658808.6567301666	4819228.383029296
658815.6465616777	4819239.662527903
658821.8863964584	4819254.831871626
658818.7564250451	4819265.931436067
658802.0767157769	4819277.361065812
658791.6068777888	4819291.53054751
658785.5869553954	4819305.090028635
658777.3870601254	4819323.859309156
658775.2970474581	4819342.178572753
658777.8068668703	4819387.546703673
658776.9267833579	4819422.135295267
658772.8268014414	4819443.314453655
658775.1967036407	4819461.163710552
658782.8965144135	4819474.933102904
658783.4864631742	4819488.582541595
658782.8764312945	4819503.611931158
658782.1364213199	4819512.041590934
658780.9664225997	4819519.331299797
658781.1764078926	4819523.061145828
658780.9900503333	4819522.976905079
658787.2062008781	4819554.019846121
658792.1160419758	4819575.848924769
658795.1459150597	4819599.337947669
658800.9456723039	4819644.176081122
658803.4255930764	4819654.845630399
658808.3254486122	4819671.874906335
658829.5250160571	4819679.064489016
658852.8745852164	4819671.234672995
658860.6944308213	4819672.11459192
658869.2742420136	4819679.774228887
658870.0542050819	4819687.233919364
658861.864319073	4819702.80333084
658855.3644036448	4819717.132783401
658837.6746877852	4819737.532052141
658834.0047410417	4819743.751819462
658835.8346834941	4819751.261501638
658835.4022543214	4819751.424832703
658838.9645957324	4819760.641100592
658843.6644803886	4819768.920734363
658859.0541397575	4819783.290057452
658867.9539478927	4819789.81973894
658886.2935525108	4819803.399077936
658887.2135345116	4819803.439070894
658913.3630353444	4819800.469039679
658927.5527581729	4819801.018935045
658943.2324357162	4819807.218590158
658958.8320985357	4819818.998018133
658965.3119466319	4819827.947614699
658970.9818013036	4819840.117084425
658977.5416427034	4819850.836608068
658987.8114335437	4819854.176411565
658995.381297821	4819850.366523832
658998.4112467602	4819847.696614933
659003.2211956441	4819833.077184552
659015.6109822042	4819823.777492549
659026.2007887822	4819819.577602788
659041.7404652769	4819827.057206459
659057.3501478236	4819831.946915803
659095.0794211475	4819829.896780225
659114.2290364143	4819834.37648578
659133.3986291842	4819846.405882536
659171.7278610269	4819854.635323351
659192.2874609483	4819854.935191495
659211.8571028487	4819847.335388188
659239.6765925026	4819837.105644657
659251.3063736775	4819834.655676766
659260.0762006482	4819835.655585272
659278.4358289026	4819840.865265221
659282.5057405365	4819844.115108938
659281.3357458136	4819850.064872633
659285.6256261398	4819862.65433309
659295.3054151796	4819870.533954711
659333.7246143676	4819889.42295959
659355.5841676055	4819897.09251888
659401.6132054119	4819920.641288781
659427.4026984619	4819922.75105207
659440.7224421656	4819921.981006707
659448.752295943	4819918.581098522
659458.9321184469	4819911.601324471
659462.3820552374	4819910.341355773
659475.0018954221	4819881.002481657
659485.3417064681	4819876.942587344
659499.8014206748	4819878.612435341
659529.860827478	4819881.942124102
659556.9903048264	4819880.49202533
659578.3398996334	4819877.282032576
659607.6193236979	4819879.82175838
659612.3992181524	4819884.18155281
659618.1390649267	4819898.590930164
659629.5688218086	4819905.860566359
659645.4585299799	4819900.110709282
659659.9182610295	4819895.990793468
659670.1480832738	4819888.841026607
659685.6278189978	4819876.341446679
659701.3775424534	4819866.261767146
659722.7371457118	4819860.061896926
659744.1567492128	4819853.30204813
659760.3864528746	4819846.872216272
659777.7661323021	4819841.032353899
659787.965932844	4819841.60227167
659799.3257084377	4819842.882153255
659813.6253609923	4819866.931087319
659821.7251739327	4819877.190620977
659838.4947857476	4819898.629646993
659840.7647351034	4819900.949538949
659845.6846254699	4819905.799312375
659850.4045188041	4819910.929075109
659879.6238863177	4819933.387987596
659897.7534943331	4819947.107320801
659917.1430616367	4819966.406419457
659918.08303942	4819967.766358649
659925.202867062	4819979.555835178
659932.572684221	4819993.235233556
659936.3525669156	4820008.354593611
659943.0123542756	4820037.053382183
659952.5820915178	4820063.51224487
659968.8916666575	4820100.780626734
659989.8112221665	4820113.969966535
660013.7707412718	4820119.319608195
660043.4401460119	4820125.909165905
660076.5994796536	4820133.688655508
660108.9688216751	4820143.788054708
660114.668703598	4820146.337916688
660141.0881566935	4820158.037285007
660153.8322753635	4820167.393975103
660158.1977752586	4820174.956494618
660163.1276309977	4820191.645783568
660167.347494653	4820210.44499084
660169.3674089916	4820226.344329124
660170.2473537376	4820239.523785232
660170.0773274866	4820249.713370324
660169.3673238573	4820255.693129499
660166.7273500296	4820264.302792958
660163.9973840438	4820270.892539906
660158.5474683925	4820278.272269839
660152.9275635431	4820283.012108701
660143.9577285459	4820286.182031434
660133.5879254532	4820287.762026996
660121.2781633919	4820288.112084296
660102.6385243255	4820288.462178622
660085.758850673	4820288.992255203
660075.2990518147	4820289.612290449
660065.9792215478	4820293.472186896
660060.5293115288	4820298.921996013
660059.8193066479	4820305.421734366
660061.4092527087	4820313.331402184
660065.4491562909	4820319.481127356
660084.6187274624	4820338.980218998
660100.5283770119	4820353.299540927
660117.9380016603	4820366.128915305
660131.8277028849	4820376.148425349
660145.1874224341	4820383.348053421
660159.2571299772	4820390.027698531
660172.0068674835	4820395.20741248
660179.1767213456	4820397.587280618
660205.5893914431	4820404.212669977
660224.0258385825	4820401.576849528
660244.315443127	4820402.096710208
660248.9653629887	4820398.68682295
660260.1451465137	4820398.41676874
660264.835051035	4820399.906680515
660275.4448405011	4820401.486554262
660283.2846731697	4820406.676296581
660290.8074667242	4820420.273990201
660292.5344448874	4820423.395559398
660295.904346399	4820434.805073299
660294.4443471292	4820444.304693833
660296.7042780086	4820452.994325243
660299.9241935206	4820460.633994947
660302.9941130714	4820467.793684274
660317.0837714403	4820490.822661106
660324.9835803062	4820504.152070273
660331.4834245498	4820514.341616135
660344.9331015069	4820535.690665517
660362.5126839291	4820561.869493359
660375.9623675074	4820580.93863541
660385.982113726	4820601.317744626
660391.6119676984	4820613.967194596
660400.1417561804	4820629.696502255
660408.2315551721	4820644.805837867
660417.7213189413	4820662.725050562
660427.8310759493	4820678.804333919
660436.4508803889	4820688.463889087
660445.5906749306	4820698.133440805
660454.5604802703	4820705.163101448
660471.3501177913	4820717.722490634
660484.7198342676	4820725.982075507
660498.4295483136	4820732.841715315
660520.7590818859	4820744.081125956
660539.9286829584	4820753.22064111
660580.6378422736	4820770.529697081
660608.7672640169	4820781.599080892
660627.4068805919	4820788.978670729
660628.3839537685	4820789.409494278
660637.846659902	4820795.108359166
660663.3561024474	4820816.557334598
660675.5658385322	4820825.82688474
660705.815207244	4820840.896092979
660728.8320192723	4820851.75828993
660781.5436329341	4820876.634191444
660809.3130454562	4820893.26335092
660836.8912452491	4820908.773530812
660850.5621770944	4820916.462162649
660882.9514856068	4820937.981094528
660913.3508462657	4820954.860227842
660930.3704977514	4820961.109873697
660934.9995746744	4820961.968930285
660945.0802039203	4820963.83967631
660982.7994745493	4820962.769501067
660998.2091767094	4820962.299430395
661006.9290026713	4820963.989310422
661048.8781996805	4820960.029228532
661067.2278462787	4820958.959165348
661094.7573089885	4820959.938965567
661134.8965355972	4820957.818818566
661176.3357416256	4820954.088729869
661221.1648816905	4820950.488616418
661253.9442480581	4820949.558464031
661278.3237608064	4820954.258129671
661292.343469951	4820960.737783674
661323.7128131038	4820977.116931225
661355.9221237376	4820999.16584307
661384.2615103537	4821020.814793836
661410.6209138294	4821049.933450225
661430.7604387316	4821078.872150206
661450.4099654409	4821110.560741217
661462.7654344989	4821132.436164777
661471.4094643007	4821142.619308568
661493.4889606857	4821168.418126028
661503.4487435634	4821176.597733514
661514.428496124	4821188.357189353
661542.3778811495	4821213.286007839
661569.377277675	4821240.544736883
661579.8470456011	4821250.454270768
661593.2267409032	4821265.883562473
661611.8663148461	4821287.98255066
661627.7359392068	4821311.201509588
661639.9556517394	4821328.40073562
661645.085501326	4821345.93998885
661649.5153675072	4821362.429289369
661655.9252072171	4821374.698750693
661663.1650356461	4821385.388271322
661676.7447132187	4821405.587367248
661694.4943053001	4821427.376373653
661715.7238239583	4821451.225275338
661742.4532190965	4821480.723914203
661767.7026418888	4821510.702542135
661793.2820803946	4821532.971483394
661820.6214879269	4821554.160458213
661851.3308511821	4821568.129708652
661883.7102001637	4821575.719210168
661909.0097001839	4821578.778937843
661927.2993461235	4821578.34884878
661949.0189079554	4821584.018491113
661959.4786951375	4821587.368293046
661988.0081139603	4821596.677747092
662010.1576473941	4821609.277102929
662025.9873119248	4821618.946615723
662032.7371645761	4821624.536348412
662045.886879533	4821634.755853983
662057.7766066337	4821649.22519372
662072.8562652192	4821665.954422048
662074.1683394049	4821667.410024469
662074.6362275864	4821667.004369064
662083.1360291406	4821678.49384997
662098.0656955355	4821693.583146326
662104.5955510147	4821699.732857151
662122.7951507485	4821715.802094461
662138.9647930975	4821730.8013874
662152.3144912504	4821745.510708827
662162.3942609486	4821757.450161899
662164.6942100938	4821759.560062426
662174.1640031793	4821767.519682095
662188.5836858094	4821780.349073803
662204.1633562644	4821789.698601342
662225.0329195941	4821800.488038718
662241.7925792299	4821805.577733167
662258.7622396125	4821809.057492379
662275.1219186757	4821810.197350633
662287.9516722033	4821809.267313923
662307.5412967757	4821807.607268152
662326.730930385	4821805.437245111
662340.360673331	4821802.807272911
662358.4103320591	4821799.627298152
662374.3100260265	4821798.707243174
662390.7097039846	4821799.887099278
662401.3594829676	4821804.806836695
662417.1091469126	4821815.236318408
662429.0188642953	4821832.875528866
662440.3785937061	4821850.084759331
662456.5982045693	4821875.643620323
662473.9577791018	4821906.072276034
662481.8075708691	4821925.311443809
662484.6674633569	4821943.220695267
662489.7373065813	4821963.209848637
662491.1572384164	4821977.239266973
662491.0371916574	4821994.118577731
662490.9471652353	4822003.878179812
662489.547076468	4822043.776557361
662485.4170933606	4822065.595689255
662482.9970002179	4822113.833732143
662477.9670295364	4822137.332800776
662477.7769449905	4822167.731559522
662476.8369038657	4822188.130731332
662476.6168214077	4822217.98951275
662477.4267683241	4822230.928979285
662478.1567292637	4822239.508624122
662479.5966744146	4822248.778237129
662480.2466504842	4822252.598076961
662483.3565579377	4822263.687606072
662490.3463601727	4822285.056691584
662497.9261741294	4822298.436101258
662507.0159662897	4822309.22560749
662515.9657505676	4822323.694963637
662529.4954421239	4822339.374243986
662540.0852133796	4822347.323857498
662556.8548658652	4822354.873451621
662578.9244183111	4822361.463054071
662595.7440899627	4822361.962935532
662610.303799698	4822364.562744454
662627.9134438682	4822369.372445356
662633.9233209378	4822371.512322915
662652.602947854	4822375.122066986
662660.6224084995	4822378.645286825
662669.0226097249	4822381.751700993
662678.3624193764	4822384.841519955
662685.0122808751	4822388.051350075
662699.3119883281	4822393.161058104
