Distanziamento,NumeroPassiV,ID giorno,ID Turtle,Femmina,Età,Peso,malata,Viva
20,10,37,31,True,23,97,False,False
20,10,37,32,True,61,77,False,True
20,10,37,33,True,76,125,False,True
20,10,37,34,True,56,124,False,True
20,10,37,35,False,55,69,False,True
20,10,37,36,False,59,111,False,True
20,10,37,37,True,30,53,False,False
20,10,37,38,True,54,104,False,True
20,10,37,39,False,35,80,False,True
20,10,37,40,False,52,83,False,True
20,10,37,41,True,5,79,True,True
20,10,37,42,True,46,143,False,True
20,10,37,43,False,37,65,False,True
20,10,37,44,False,9,124,False,True
20,10,37,45,True,80,137,False,True
20,10,37,46,True,73,105,False,True
20,10,37,47,True,76,146,False,False
20,10,37,48,False,75,140,False,True
20,10,37,49,True,6,56,False,True
20,10,38,0,False,66,132,False,False
20,10,38,1,False,16,53,False,True
20,10,38,2,True,62,149,False,True
20,10,38,3,True,33,78,False,True
20,10,38,4,False,76,108,False,True
20,10,38,5,False,75,90,False,False
20,10,38,6,True,37,66,False,True
20,10,38,7,True,50,80,False,True
20,10,38,8,True,15,53,False,True
20,10,38,9,False,32,77,False,False
20,10,38,10,False,61,127,False,True
20,10,38,11,False,58,65,False,True
20,10,38,12,False,76,81,False,True
20,10,38,13,True,64,65,False,True
20,10,38,14,False,76,103,False,True
20,10,38,15,True,44,62,False,True
20,10,38,16,False,72,89,False,True
20,10,38,17,True,14,50,False,False
20,10,38,18,True,32,150,False,True
20,10,38,19,False,59,81,False,True
20,10,38,20,True,12,144,False,True
20,10,38,21,True,4,115,False,True
20,10,38,22,False,65,106,False,True
20,10,38,23,True,40,91,False,True
20,10,38,24,False,77,91,False,True
20,10,38,25,True,53,57,False,True
20,10,38,26,True,1,133,False,True
20,10,38,27,False,56,67,False,True
20,10,38,28,False,69,108,False,True
20,10,38,29,False,52,105,True,False
20,10,38,30,True,14,145,False,True
20,10,38,31,True,23,97,False,False
20,10,38,32,True,61,77,False,True
20,10,38,33,True,76,125,False,True
20,10,38,34,True,56,124,False,True
20,10,38,35,False,55,69,False,True
20,10,38,36,False,59,111,False,True
20,10,38,37,True,30,53,False,False
20,10,38,38,True,54,104,False,True
20,10,38,39,False,35,80,False,True
20,10,38,40,False,52,83,False,True
20,10,38,41,True,5,79,True,True
20,10,38,42,True,46,143,False,True
20,10,38,43,False,37,65,False,True
20,10,38,44,False,9,124,False,True
20,10,38,45,True,80,137,False,True
20,10,38,46,True,73,105,False,True
20,10,38,47,True,76,146,False,False
20,10,38,48,False,75,140,False,True
20,10,38,49,True,6,56,False,True
20,10,39,0,False,66,132,False,False
20,10,39,1,False,16,53,False,True
20,10,39,2,True,62,149,False,True
20,10,39,3,True,33,78,False,True
20,10,39,4,False,76,108,False,True
20,10,39,5,False,75,90,False,False
20,10,39,6,True,37,66,False,True
20,10,39,7,True,50,80,False,True
20,10,39,8,True,15,53,False,True
20,10,39,9,False,32,77,False,False
20,10,39,10,False,61,127,False,True
20,10,39,11,False,58,65,False,True
20,10,39,12,False,76,81,False,True
20,10,39,13,True,64,65,False,True
20,10,39,14,False,76,103,False,True
20,10,39,15,True,44,62,False,True
20,10,39,16,False,72,89,False,True
20,10,39,17,True,14,50,False,False
20,10,39,18,True,32,150,False,True
20,10,39,19,False,59,81,False,True
20,10,39,20,True,12,144,False,True
20,10,39,21,True,4,115,False,True
20,10,39,22,False,65,106,False,True
20,10,39,23,True,40,91,False,True
20,10,39,24,False,77,91,False,True
20,10,39,25,True,53,57,False,True
20,10,39,26,True,1,133,False,True
20,10,39,27,False,56,67,False,True
20,10,39,28,False,69,108,False,True
20,10,39,29,False,52,105,True,False
20,10,39,30,True,14,145,False,True
20,10,39,31,True,23,97,False,False
20,10,39,32,True,61,77,False,True
20,10,39,33,True,76,125,False,True
20,10,39,34,True,56,124,False,True
20,10,39,35,False,55,69,False,True
20,10,39,36,False,59,111,False,True
20,10,39,37,True,30,53,False,False
20,10,39,38,True,54,104,False,True
20,10,39,39,False,35,80,False,True
20,10,39,40,False,52,83,False,True
20,10,39,41,True,5,79,True,True
20,10,39,42,True,46,143,False,True
20,10,39,43,False,37,65,False,True
20,10,39,44,False,9,124,False,True
20,10,39,45,True,80,137,False,True
20,10,39,46,True,73,105,False,True
20,10,39,47,True,76,146,False,False
20,10,39,48,False,75,140,False,True
20,10,39,49,True,6,56,False,True
20,10,40,0,False,66,132,False,False
20,10,40,1,False,16,53,False,True
20,10,40,2,True,62,149,False,True
20,10,40,3,True,33,78,False,True
20,10,40,4,False,76,108,False,True
20,10,40,5,False,75,90,False,False
20,10,40,6,True,37,66,False,True
20,10,40,7,True,50,80,False,True
20,10,40,8,True,15,53,False,True
20,10,40,9,False,32,77,False,False
20,10,40,10,False,61,127,False,True
20,10,40,11,False,58,65,False,True
20,10,40,12,False,76,81,False,True
20,10,40,13,True,64,65,False,True
20,10,40,14,False,76,103,False,True
20,10,40,15,True,44,62,False,True
20,10,40,16,False,72,89,False,True
20,10,40,17,True,14,50,False,False
20,10,40,18,True,32,150,False,True
20,10,40,19,False,59,81,False,True
20,10,40,20,True,12,144,False,True
20,10,40,21,True,4,115,False,True
20,10,40,22,False,65,106,False,True
20,10,40,23,True,40,91,False,True
20,10,40,24,False,77,91,False,True
20,10,40,25,True,53,57,False,True
20,10,40,26,True,1,133,False,True
20,10,40,27,False,56,67,False,True
20,10,40,28,False,69,108,False,True
20,10,40,29,False,52,105,True,False
20,10,40,30,True,14,145,False,True
20,10,40,31,True,23,97,False,False
20,10,40,32,True,61,77,False,True
20,10,40,33,True,76,125,False,True
20,10,40,34,True,56,124,False,True
20,10,40,35,False,55,69,False,True
20,10,40,36,False,59,111,False,True
20,10,40,37,True,30,53,False,False
20,10,40,38,True,54,104,False,True
20,10,40,39,False,35,80,False,True
20,10,40,40,False,52,83,False,True
20,10,40,41,True,5,79,True,True
20,10,40,42,True,46,143,False,True
20,10,40,43,False,37,65,False,True
20,10,40,44,False,9,124,False,True
20,10,40,45,True,80,137,False,True
20,10,40,46,True,73,105,False,True
20,10,40,47,True,76,146,False,False
20,10,40,48,False,75,140,False,True
20,10,40,49,True,6,56,False,True
20,10,41,0,False,66,132,False,False
20,10,41,1,False,16,53,False,True
20,10,41,2,True,62,149,False,True
20,10,41,3,True,33,78,False,True
20,10,41,4,False,76,108,False,True
20,10,41,5,False,75,90,False,False
20,10,41,6,True,37,66,False,True
20,10,41,7,True,50,80,False,True
20,10,41,8,True,15,53,False,True
20,10,41,9,False,32,77,False,False
20,10,41,10,False,61,127,False,True
20,10,41,11,False,58,65,False,True
20,10,41,12,False,76,81,False,True
20,10,41,13,True,64,65,False,True
20,10,41,14,False,76,103,False,True
20,10,41,15,True,44,62,False,True
20,10,41,16,False,72,89,False,True
20,10,41,17,True,14,50,False,False
20,10,41,18,True,32,150,False,True
20,10,41,19,False,59,81,False,True
20,10,41,20,True,12,144,False,True
20,10,41,21,True,4,115,False,True
20,10,41,22,False,65,106,False,True
20,10,41,23,True,40,91,False,True
20,10,41,24,False,77,91,False,True
20,10,41,25,True,53,57,False,True
20,10,41,26,True,1,133,False,True
20,10,41,27,False,56,67,False,True
20,10,41,28,False,69,108,False,True
20,10,41,29,False,52,105,True,False
20,10,41,30,True,14,145,False,True
20,10,41,31,True,23,97,False,False
20,10,41,32,True,61,77,False,True
20,10,41,33,True,76,125,False,True
20,10,41,34,True,56,124,False,True
20,10,41,35,False,55,69,False,True
20,10,41,36,False,59,111,False,True
20,10,41,37,True,30,53,False,False
20,10,41,38,True,54,104,False,True
20,10,41,39,False,35,80,False,True
20,10,41,40,False,52,83,False,True
20,10,41,41,True,5,79,True,True
20,10,41,42,True,46,143,False,True
20,10,41,43,False,37,65,False,True
20,10,41,44,False,9,124,False,True
20,10,41,45,True,80,137,False,True
20,10,41,46,True,73,105,False,True
20,10,41,47,True,76,146,False,False
20,10,41,48,False,75,140,False,True
20,10,41,49,True,6,56,False,True
20,10,42,0,False,66,132,False,False
20,10,42,1,False,16,53,False,True
20,10,42,2,True,62,149,False,True
20,10,42,3,True,33,78,False,True
20,10,42,4,False,76,108,False,True
20,10,42,5,False,75,90,False,False
20,10,42,6,True,37,66,False,True
20,10,42,7,True,50,80,False,True
20,10,42,8,True,15,53,False,True
20,10,42,9,False,32,77,False,False
20,10,42,10,False,61,127,False,True
20,10,42,11,False,58,65,False,True
20,10,42,12,False,76,81,False,True
20,10,42,13,True,64,65,False,True
20,10,42,14,False,76,103,False,True
20,10,42,15,True,44,62,False,True
20,10,42,16,False,72,89,False,True
20,10,42,17,True,14,50,False,False
20,10,42,18,True,32,150,False,True
20,10,42,19,False,59,81,False,True
20,10,42,20,True,12,144,False,True
20,10,42,21,True,4,115,False,True
20,10,42,22,False,65,106,False,True
20,10,42,23,True,40,91,False,True
20,10,42,24,False,77,91,False,True
20,10,42,25,True,53,57,False,True
20,10,42,26,True,1,133,False,True
20,10,42,27,False,56,67,False,True
20,10,42,28,False,69,108,False,True
20,10,42,29,False,52,105,True,False
20,10,42,30,True,14,145,False,True
20,10,42,31,True,23,97,False,False
20,10,42,32,True,61,77,False,True
20,10,42,33,True,76,125,False,True
20,10,42,34,True,56,124,False,True
20,10,42,35,False,55,69,False,True
20,10,42,36,False,59,111,False,True
20,10,42,37,True,30,53,False,False
20,10,42,38,True,54,104,False,True
20,10,42,39,False,35,80,False,True
20,10,42,40,False,52,83,False,True
20,10,42,41,True,5,79,True,True
20,10,42,42,True,46,143,False,True
20,10,42,43,False,37,65,False,True
20,10,42,44,False,9,124,False,True
20,10,42,45,True,80,137,False,True
20,10,42,46,True,73,105,False,True
20,10,42,47,True,76,146,False,False
20,10,42,48,False,75,140,False,True
20,10,42,49,True,6,56,False,True
20,10,43,0,False,66,132,False,False
20,10,43,1,False,16,53,False,True
20,10,43,2,True,62,149,False,True
20,10,43,3,True,33,78,False,True
20,10,43,4,False,76,108,False,True
20,10,43,5,False,75,90,False,False
20,10,43,6,True,37,66,False,True
20,10,43,7,True,50,80,False,True
20,10,43,8,True,15,53,False,True
20,10,43,9,False,32,77,False,False
20,10,43,10,False,61,127,False,True
20,10,43,11,False,58,65,False,True
20,10,43,12,False,76,81,False,True
20,10,43,13,True,64,65,False,True
20,10,43,14,False,76,103,False,True
20,10,43,15,True,44,62,False,True
20,10,43,16,False,72,89,False,True
20,10,43,17,True,14,50,False,False
20,10,43,18,True,32,150,False,True
20,10,43,19,False,59,81,False,True
20,10,43,20,True,12,144,False,True
20,10,43,21,True,4,115,False,True
20,10,43,22,False,65,106,False,True
20,10,43,23,True,40,91,False,True
20,10,43,24,False,77,91,False,True
20,10,43,25,True,53,57,False,True
20,10,43,26,True,1,133,False,True
20,10,43,27,False,56,67,False,True
20,10,43,28,False,69,108,False,True
20,10,43,29,False,52,105,True,False
20,10,43,30,True,14,145,False,True
20,10,43,31,True,23,97,False,False
20,10,43,32,True,61,77,False,True
20,10,43,33,True,76,125,False,True
20,10,43,34,True,56,124,False,True
20,10,43,35,False,55,69,False,True
20,10,43,36,False,59,111,False,True
20,10,43,37,True,30,53,False,False
20,10,43,38,True,54,104,False,True
20,10,43,39,False,35,80,False,True
20,10,43,40,False,52,83,False,True
20,10,43,41,True,5,79,True,True
20,10,43,42,True,46,143,False,True
20,10,43,43,False,37,65,False,True
20,10,43,44,False,9,124,False,True
20,10,43,45,True,80,137,False,True
20,10,43,46,True,73,105,False,True
20,10,43,47,True,76,146,False,False
20,10,43,48,False,75,140,False,True
20,10,43,49,True,6,56,False,True
20,10,44,0,False,66,132,False,False
20,10,44,1,False,16,53,False,True
20,10,44,2,True,62,149,False,True
20,10,44,3,True,33,78,False,True
20,10,44,4,False,76,108,False,True
20,10,44,5,False,75,90,False,False
20,10,44,6,True,37,66,False,True
20,10,44,7,True,50,80,False,True
20,10,44,8,True,15,53,False,True
20,10,44,9,False,32,77,False,False
20,10,44,10,False,61,127,False,True
20,10,44,11,False,58,65,False,True
20,10,44,12,False,76,81,False,True
20,10,44,13,True,64,65,False,True
20,10,44,14,False,76,103,False,True
20,10,44,15,True,44,62,False,True
20,10,44,16,False,72,89,False,True
20,10,44,17,True,14,50,False,False
20,10,44,18,True,32,150,False,True
20,10,44,19,False,59,81,False,True
20,10,44,20,True,12,144,False,True
20,10,44,21,True,4,115,False,True
20,10,44,22,False,65,106,False,True
20,10,44,23,True,40,91,False,True
20,10,44,24,False,77,91,False,True
20,10,44,25,True,53,57,False,True
20,10,44,26,True,1,133,False,True
20,10,44,27,False,56,67,False,True
20,10,44,28,False,69,108,False,True
20,10,44,29,False,52,105,True,False
20,10,44,30,True,14,145,False,True
20,10,44,31,True,23,97,False,False
20,10,44,32,True,61,77,False,True
20,10,44,33,True,76,125,False,True
20,10,44,34,True,56,124,False,True
20,10,44,35,False,55,69,False,True
20,10,44,36,False,59,111,False,True
20,10,44,37,True,30,53,False,False
20,10,44,38,True,54,104,False,True
20,10,44,39,False,35,80,False,True
20,10,44,40,False,52,83,False,True
20,10,44,41,True,5,79,True,True
20,10,44,42,True,46,143,False,True
20,10,44,43,False,37,65,False,True
20,10,44,44,False,9,124,False,True
20,10,44,45,True,80,137,False,True
20,10,44,46,True,73,105,False,True
20,10,44,47,True,76,146,False,False
20,10,44,48,False,75,140,False,True
20,10,44,49,True,6,56,False,True
20,10,45,0,False,66,132,False,False
20,10,45,1,False,16,53,False,True
20,10,45,2,True,62,149,False,True
20,10,45,3,True,33,78,False,True
20,10,45,4,False,76,108,False,True
20,10,45,5,False,75,90,False,False
20,10,45,6,True,37,66,False,True
20,10,45,7,True,50,80,False,True
20,10,45,8,True,15,53,False,True
20,10,45,9,False,32,77,False,False
20,10,45,10,False,61,127,False,True
20,10,45,11,False,58,65,False,True
20,10,45,12,False,76,81,False,True
20,10,45,13,True,64,65,False,True
20,10,45,14,False,76,103,False,True
20,10,45,15,True,44,62,False,True
20,10,45,16,False,72,89,False,True
20,10,45,17,True,14,50,False,False
20,10,45,18,True,32,150,False,True
20,10,45,19,False,59,81,False,True
20,10,45,20,True,12,144,False,True
20,10,45,21,True,4,115,False,True
20,10,45,22,False,65,106,False,True
20,10,45,23,True,40,91,False,True
20,10,45,24,False,77,91,False,True
20,10,45,25,True,53,57,False,True
20,10,45,26,True,1,133,False,True
20,10,45,27,False,56,67,False,True
20,10,45,28,False,69,108,False,True
20,10,45,29,False,52,105,True,False
20,10,45,30,True,14,145,False,True
20,10,45,31,True,23,97,False,False
20,10,45,32,True,61,77,False,True
20,10,45,33,True,76,125,False,True
20,10,45,34,True,56,124,False,True
20,10,45,35,False,55,69,False,True
20,10,45,36,False,59,111,False,True
20,10,45,37,True,30,53,False,False
20,10,45,38,True,54,104,False,True
20,10,45,39,False,35,80,False,True
20,10,45,40,False,52,83,False,True
20,10,45,41,True,5,79,True,True
20,10,45,42,True,46,143,False,True
20,10,45,43,False,37,65,False,True
20,10,45,44,False,9,124,False,True
20,10,45,45,True,80,137,False,True
20,10,45,46,True,73,105,False,True
20,10,45,47,True,76,146,False,False
20,10,45,48,False,75,140,False,True
20,10,45,49,True,6,56,False,True
20,10,46,0,False,66,132,False,False
20,10,46,1,False,16,53,False,True
20,10,46,2,True,62,149,False,True
20,10,46,3,True,33,78,False,True
20,10,46,4,False,76,108,False,True
20,10,46,5,False,75,90,False,False
20,10,46,6,True,37,66,False,True
20,10,46,7,True,50,80,False,True
20,10,46,8,True,15,53,False,True
20,10,46,9,False,32,77,False,False
20,10,46,10,False,61,127,False,True
20,10,46,11,False,58,65,False,True
20,10,46,12,False,76,81,False,True
20,10,46,13,True,64,65,False,True
20,10,46,14,False,76,103,False,True
20,10,46,15,True,44,62,False,True
20,10,46,16,False,72,89,False,True
20,10,46,17,True,14,50,False,False
20,10,46,18,True,32,150,False,True
20,10,46,19,False,59,81,False,True
20,10,46,20,True,12,144,False,True
20,10,46,21,True,4,115,False,True
20,10,46,22,False,65,106,False,True
20,10,46,23,True,40,91,False,True
20,10,46,24,False,77,91,False,True
20,10,46,25,True,53,57,False,True
20,10,46,26,True,1,133,False,True
20,10,46,27,False,56,67,False,True
20,10,46,28,False,69,108,False,True
20,10,46,29,False,52,105,True,False
20,10,46,30,True,14,145,False,True
20,10,46,31,True,23,97,False,False
20,10,46,32,True,61,77,False,True
20,10,46,33,True,76,125,False,True
20,10,46,34,True,56,124,False,True
20,10,46,35,False,55,69,False,True
20,10,46,36,False,59,111,False,True
20,10,46,37,True,30,53,False,False
20,10,46,38,True,54,104,False,True
20,10,46,39,False,35,80,False,True
20,10,46,40,False,52,83,False,True
20,10,46,41,True,5,79,True,True
20,10,46,42,True,46,143,False,True
20,10,46,43,False,37,65,False,True
20,10,46,44,False,9,124,False,True
20,10,46,45,True,80,137,False,True
20,10,46,46,True,73,105,False,True
20,10,46,47,True,76,146,False,False
20,10,46,48,False,75,140,False,True
20,10,46,49,True,6,56,False,True
20,10,47,0,False,66,132,False,False
20,10,47,1,False,16,53,False,True
20,10,47,2,True,62,149,False,True
20,10,47,3,True,33,78,False,True
20,10,47,4,False,76,108,False,True
20,10,47,5,False,75,90,False,False
20,10,47,6,True,37,66,False,True
20,10,47,7,True,50,80,False,True
20,10,47,8,True,15,53,False,True
20,10,47,9,False,32,77,False,False
20,10,47,10,False,61,127,False,True
20,10,47,11,False,58,65,False,True
20,10,47,12,False,76,81,False,True
20,10,47,13,True,64,65,False,True
20,10,47,14,False,76,103,False,True
20,10,47,15,True,44,62,False,True
20,10,47,16,False,72,89,False,True
20,10,47,17,True,14,50,False,False
20,10,47,18,True,32,150,False,True
20,10,47,19,False,59,81,False,True
20,10,47,20,True,12,144,False,True
20,10,47,21,True,4,115,False,True
20,10,47,22,False,65,106,False,True
20,10,47,23,True,40,91,False,True
20,10,47,24,False,77,91,False,True
20,10,47,25,True,53,57,False,True
20,10,47,26,True,1,133,False,True
20,10,47,27,False,56,67,False,True
20,10,47,28,False,69,108,False,True
20,10,47,29,False,52,105,True,False
20,10,47,30,True,14,145,False,True
20,10,47,31,True,23,97,False,False
20,10,47,32,True,61,77,False,True
20,10,47,33,True,76,125,False,True
20,10,47,34,True,56,124,False,True
20,10,47,35,False,55,69,False,True
20,10,47,36,False,59,111,False,True
20,10,47,37,True,30,53,False,False
20,10,47,38,True,54,104,False,True
20,10,47,39,False,35,80,False,True
20,10,47,40,False,52,83,False,True
20,10,47,41,True,5,79,True,True
20,10,47,42,True,46,143,False,True
20,10,47,43,False,37,65,False,True
20,10,47,44,False,9,124,False,True
20,10,47,45,True,80,137,False,True
20,10,47,46,True,73,105,False,True
20,10,47,47,True,76,146,False,False
20,10,47,48,False,75,140,False,True
20,10,47,49,True,6,56,False,True
20,10,48,0,False,66,132,False,False
20,10,48,1,False,16,53,False,True
20,10,48,2,True,62,149,False,True
20,10,48,3,True,33,78,False,True
20,10,48,4,False,76,108,False,True
20,10,48,5,False,75,90,False,False
20,10,48,6,True,37,66,False,True
20,10,48,7,True,50,80,False,True
20,10,48,8,True,15,53,False,True
20,10,48,9,False,32,77,False,False
20,10,48,10,False,61,127,False,True
20,10,48,11,False,58,65,False,True
20,10,48,12,False,76,81,False,True
20,10,48,13,True,64,65,False,True
20,10,48,14,False,76,103,False,True
20,10,48,15,True,44,62,False,True
20,10,48,16,False,72,89,False,True
20,10,48,17,True,14,50,False,False
20,10,48,18,True,32,150,False,True
20,10,48,19,False,59,81,False,True
20,10,48,20,True,12,144,False,True
20,10,48,21,True,4,115,False,True
20,10,48,22,False,65,106,False,True
20,10,48,23,True,40,91,False,True
20,10,48,24,False,77,91,False,True
20,10,48,25,True,53,57,False,True
20,10,48,26,True,1,133,False,True
20,10,48,27,False,56,67,False,True
20,10,48,28,False,69,108,False,True
20,10,48,29,False,52,105,True,False
20,10,48,30,True,14,145,False,True
20,10,48,31,True,23,97,False,False
20,10,48,32,True,61,77,False,True
20,10,48,33,True,76,125,False,True
20,10,48,34,True,56,124,False,True
20,10,48,35,False,55,69,False,True
20,10,48,36,False,59,111,False,True
20,10,48,37,True,30,53,False,False
20,10,48,38,True,54,104,False,True
20,10,48,39,False,35,80,False,True
20,10,48,40,False,52,83,False,True
20,10,48,41,True,5,79,True,True
20,10,48,42,True,46,143,False,True
20,10,48,43,False,37,65,False,True
20,10,48,44,False,9,124,False,True
20,10,48,45,True,80,137,False,True
20,10,48,46,True,73,105,False,True
20,10,48,47,True,76,146,False,False
20,10,48,48,False,75,140,False,True
20,10,48,49,True,6,56,False,True
20,10,49,0,False,66,132,False,False
20,10,49,1,False,16,53,False,True
20,10,49,2,True,62,149,False,True
20,10,49,3,True,33,78,False,True
20,10,49,4,False,76,108,False,True
20,10,49,5,False,75,90,False,False
20,10,49,6,True,37,66,False,True
20,10,49,7,True,50,80,False,True
20,10,49,8,True,15,53,False,True
20,10,49,9,False,32,77,False,False
20,10,49,10,False,61,127,False,True
20,10,49,11,False,58,65,False,True
20,10,49,12,False,76,81,False,True
20,10,49,13,True,64,65,False,True
20,10,49,14,False,76,103,False,True
20,10,49,15,True,44,62,False,True
20,10,49,16,False,72,89,False,True
20,10,49,17,True,14,50,False,False
20,10,49,18,True,32,150,False,True
20,10,49,19,False,59,81,False,True
20,10,49,20,True,12,144,False,True
20,10,49,21,True,4,115,False,True
20,10,49,22,False,65,106,False,True
20,10,49,23,True,40,91,False,True
20,10,49,24,False,77,91,False,True
20,10,49,25,True,53,57,False,True
20,10,49,26,True,1,133,False,True
20,10,49,27,False,56,67,False,True
20,10,49,28,False,69,108,False,True
20,10,49,29,False,52,105,True,False
20,10,49,30,True,14,145,False,True
20,10,49,31,True,23,97,False,False
20,10,49,32,True,61,77,False,True
20,10,49,33,True,76,125,False,True
20,10,49,34,True,56,124,False,True
20,10,49,35,False,55,69,False,True
20,10,49,36,False,59,111,False,True
20,10,49,37,True,30,53,False,False
20,10,49,38,True,54,104,False,True
20,10,49,39,False,35,80,False,True
20,10,49,40,False,52,83,False,True
20,10,49,41,True,5,79,True,True
20,10,49,42,True,46,143,False,True
20,10,49,43,False,37,65,False,True
20,10,49,44,False,9,124,False,True
20,10,49,45,True,80,137,False,True
20,10,49,46,True,73,105,False,True
20,10,49,47,True,76,146,False,False
20,10,49,48,False,75,140,False,True
20,10,49,49,True,6,56,False,True
20,10,50,0,False,66,132,False,False
20,10,50,1,False,16,53,False,True
20,10,50,2,True,62,149,False,True
20,10,50,3,True,33,78,False,True
20,10,50,4,False,76,108,False,True
20,10,50,5,False,75,90,False,False
20,10,50,6,True,37,66,False,True
20,10,50,7,True,50,80,False,True
20,10,50,8,True,15,53,False,True
20,10,50,9,False,32,77,False,False
20,10,50,10,False,61,127,False,True
20,10,50,11,False,58,65,False,True
20,10,50,12,False,76,81,False,True
20,10,50,13,True,64,65,False,True
20,10,50,14,False,76,103,False,True
20,10,50,15,True,44,62,False,True
20,10,50,16,False,72,89,False,True
20,10,50,17,True,14,50,False,False
20,10,50,18,True,32,150,False,True
20,10,50,19,False,59,81,False,True
20,10,50,20,True,12,144,False,True
20,10,50,21,True,4,115,False,True
20,10,50,22,False,65,106,False,True
20,10,50,23,True,40,91,False,True
20,10,50,24,False,77,91,False,True
20,10,50,25,True,53,57,False,True
20,10,50,26,True,1,133,False,True
20,10,50,27,False,56,67,False,True
20,10,50,28,False,69,108,False,True
20,10,50,29,False,52,105,True,False
20,10,50,30,True,14,145,False,True
20,10,50,31,True,23,97,False,False
20,10,50,32,True,61,77,False,True
20,10,50,33,True,76,125,False,True
20,10,50,34,True,56,124,False,True
20,10,50,35,False,55,69,False,True
20,10,50,36,False,59,111,False,True
20,10,50,37,True,30,53,False,False
20,10,50,38,True,54,104,False,True
20,10,50,39,False,35,80,False,True
20,10,50,40,False,52,83,False,True
20,10,50,41,True,5,79,True,True
20,10,50,42,True,46,143,False,True
20,10,50,43,False,37,65,False,True
20,10,50,44,False,9,124,False,True
20,10,50,45,True,80,137,False,True
20,10,50,46,True,73,105,False,True
20,10,50,47,True,76,146,False,False
20,10,50,48,False,75,140,False,True
20,10,50,49,True,6,56,False,True
20,10,51,0,False,66,132,False,False
20,10,51,1,False,16,53,False,True
20,10,51,2,True,62,149,False,True
20,10,51,3,True,33,78,False,True
20,10,51,4,False,76,108,False,True
20,10,51,5,False,75,90,False,False
20,10,51,6,True,37,66,False,True
20,10,51,7,True,50,80,False,True
20,10,51,8,True,15,53,False,True
20,10,51,9,False,32,77,False,False
20,10,51,10,False,61,127,False,True
20,10,51,11,False,58,65,False,True
20,10,51,12,False,76,81,False,True
20,10,51,13,True,64,65,False,True
20,10,51,14,False,76,103,False,True
20,10,51,15,True,44,62,False,True
20,10,51,16,False,72,89,False,True
20,10,51,17,True,14,50,False,False
20,10,51,18,True,32,150,False,True
20,10,51,19,False,59,81,False,True
20,10,51,20,True,12,144,False,True
20,10,51,21,True,4,115,False,True
20,10,51,22,False,65,106,False,True
20,10,51,23,True,40,91,False,True
20,10,51,24,False,77,91,False,True
20,10,51,25,True,53,57,False,True
20,10,51,26,True,1,133,False,True
20,10,51,27,False,56,67,False,True
20,10,51,28,False,69,108,False,True
20,10,51,29,False,52,105,True,False
20,10,51,30,True,14,145,False,True
20,10,51,31,True,23,97,False,False
20,10,51,32,True,61,77,False,True
20,10,51,33,True,76,125,False,True
20,10,51,34,True,56,124,False,True
20,10,51,35,False,55,69,False,True
20,10,51,36,False,59,111,False,True
20,10,51,37,True,30,53,False,False
20,10,51,38,True,54,104,False,True
20,10,51,39,False,35,80,False,True
20,10,51,40,False,52,83,False,True
20,10,51,41,True,5,79,True,True
20,10,51,42,True,46,143,False,True
20,10,51,43,False,37,65,False,True
20,10,51,44,False,9,124,False,True
20,10,51,45,True,80,137,False,True
20,10,51,46,True,73,105,False,True
20,10,51,47,True,76,146,True,False
20,10,51,48,False,75,140,False,True
20,10,51,49,True,6,56,False,True
20,10,52,0,False,66,132,False,False
20,10,52,1,False,16,53,False,True
20,10,52,2,True,62,149,False,True
20,10,52,3,True,33,78,False,True
20,10,52,4,False,76,108,False,True
20,10,52,5,False,75,90,False,False
20,10,52,6,True,37,66,False,True
20,10,52,7,True,50,80,False,True
20,10,52,8,True,15,53,False,True
20,10,52,9,False,32,77,False,False
20,10,52,10,False,61,127,False,True
20,10,52,11,False,58,65,False,True
20,10,52,12,False,76,81,False,True
20,10,52,13,True,64,65,False,True
20,10,52,14,False,76,103,False,True
20,10,52,15,True,44,62,False,True
20,10,52,16,False,72,89,False,True
20,10,52,17,True,14,50,False,False
20,10,52,18,True,32,150,False,True
20,10,52,19,False,59,81,False,True
20,10,52,20,True,12,144,False,True
20,10,52,21,True,4,115,False,True
20,10,52,22,False,65,106,False,True
20,10,52,23,True,40,91,False,True
20,10,52,24,False,77,91,False,True
20,10,52,25,True,53,57,False,True
20,10,52,26,True,1,133,False,True
20,10,52,27,False,56,67,False,True
20,10,52,28,False,69,108,False,True
20,10,52,29,False,52,105,True,False
20,10,52,30,True,14,145,False,True
20,10,52,31,True,23,97,False,False
20,10,52,32,True,61,77,False,True
20,10,52,33,True,76,125,False,True
20,10,52,34,True,56,124,False,True
20,10,52,35,False,55,69,False,True
20,10,52,36,False,59,111,False,True
20,10,52,37,True,30,53,False,False
20,10,52,38,True,54,104,False,True
20,10,52,39,False,35,80,False,True
20,10,52,40,False,52,83,False,True
20,10,52,41,True,5,79,True,True
20,10,52,42,True,46,143,False,True
20,10,52,43,False,37,65,False,True
20,10,52,44,False,9,124,False,True
20,10,52,45,True,80,137,False,True
20,10,52,46,True,73,105,False,True
20,10,52,47,True,76,146,True,False
20,10,52,48,False,75,140,False,True
20,10,52,49,True,6,56,False,True
20,10,53,0,False,66,132,False,False
20,10,53,1,False,16,53,False,True
20,10,53,2,True,62,149,False,True
20,10,53,3,True,33,78,False,True
20,10,53,4,False,76,108,False,True
20,10,53,5,False,75,90,False,False
